번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
4170,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-09-19,,1,영업/정상,0,정상,,,,,02-593-6700,0.0,,서울특별시 서초,서울특별시 서초구 동광로 *** (반포동),6580.0,Im(아이엠),2022-04-28 18:10,I,2022-07-02 17:34,,200079.4703,443507.6821,동물위탁관리업,동물위탁관리업,0,0
4171,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-09-21,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 서초,서울특별시 서초구 서초대로**길 ** (방배동),6585.0,남서울펫호텔,2022-04-28 18:10,I,2022-07-02 17:34,,199195.9129,443305.4958,동물위탁관리업,동물위탁관리업,0,0
4172,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-09-27,,1,영업/정상,0,정상,,,,,234730911,0.0,,서울특별시 서초,"서울특별시 서초구 효령로 **, 우성빌딩 *층 (방배동)",6687.0,반려동물 의료센터 다울,2022-04-28 18:10,I,2022-07-02 17:34,,199452.9265,442064.3655,동물위탁관리업,동물위탁관리업,0,0
4173,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-09-27,,1,영업/정상,0,정상,,,,,25218181,0.0,,서울특별시 서초,"서울특별시 서초구 반포대로 **, 유민빌딩 *층 (서초동)",6657.0,에이원동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,200734.9937,442882.2,동물위탁관리업,동물위탁관리업,0,0
4174,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-09-27,,1,영업/정상,0,정상,,,,,25330930,0.0,,서울특별시 서초,"서울특별시 서초구 방배로**길 **, *층 (방배동)",6571.0,메이페어,2022-04-28 18:10,I,2022-07-02 17:34,,199048.9428,442825.7876,동물위탁관리업,동물위탁관리업,0,0
4175,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-05,,1,영업/정상,0,정상,,,,,25338146,0.0,,서울특별시 서초,"서울특별시 서초구 방배중앙로 ***, 대흥빌딩 A동 *층 (방배동)",6558.0,동건스애견카페,2022-04-28 18:10,I,2022-07-02 17:34,,198710.6972,443442.268,동물위탁관리업,동물위탁관리업,0,0
4176,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-05,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 서초,서울특별시 서초구 동작대로 ** (방배동),6677.0,버블독,2022-04-28 18:10,I,2022-07-02 17:34,,198361.4923,442147.8738,동물위탁관리업,동물위탁관리업,0,0
4177,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-05,,1,영업/정상,0,정상,,,,,25939777,0.0,,서울특별시 서초,"서울특별시 서초구 신반포로 **,  반포상가*블럭*호 (반포동, 반포아파트)",6502.0,개아범,2022-04-28 18:10,I,2022-07-02 17:34,,198964.8875,444780.8986,동물위탁관리업,동물위탁관리업,0,0
4178,동물위탁관리업,02_03_10_P,3230000,3.23e+17,2021-12-02,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 송파,"서울특별시 송파구 가락로 **, 림스빌딩 *층 (석촌동)",5696.0,위드멍,2022-04-28 18:11,I,2022-07-02 17:34,,209393.5797,444298.6066,동물위탁관리업,동물위탁관리업,0,0
4179,동물위탁관리업,02_03_10_P,3230000,3.23e+17,2022-02-07,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 송파,"서울특별시 송파구 백제고분로 ***, *층 (잠실동)",5568.0,mm애견공방,2022-04-28 18:11,I,2022-07-02 17:34,,207470.7127,444798.5028,동물위탁관리업,동물위탁관리업,0,0
4180,동물위탁관리업,02_03_10_P,3230000,3.23e+17,2022-02-10,,1,영업/정상,0,정상,,,,,070-4912-3100,0.0,,서울특별시 송파,"서울특별시 송파구 동남로 ***, 데코판넬(주) (오금동)",5730.0,개러리아 송파점,2022-04-28 18:11,I,2022-07-02 17:34,,212219.2771,444690.4336,동물위탁관리업,동물위탁관리업,0,0
4181,동물위탁관리업,02_03_10_P,3230000,3.23e+17,2022-04-08,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 송파,"서울특별시 송파구 위례광장로 ***, 아이온스퀘어 ***호 (장지동)",5849.0,퍼피루스,2022-04-28 18:11,I,2022-07-02 17:34,,212524.3067,442109.5641,동물위탁관리업,동물위탁관리업,0,0
4182,동물위탁관리업,02_03_10_P,3230000,3.23e+17,2022-05-09,,1,영업/정상,0,정상,,,,,02-2202-7399,0.0,,서울특별시 송파,"서울특별시 송파구 백제고분로**길 **, 베네치아 *층 (방이동)",5628.0,어서오개,2022-12-15 9:09,U,2022-12-17 2:40,,210357.414,445706.3776,동물위탁관리업,동물위탁관리업,0,0
4183,동물위탁관리업,02_03_10_P,3230000,3.23e+17,2022-06-16,,1,영업/정상,0,정상,,,,,02-420-9993,0.0,,서울특별시 송파,서울특별시 송파구 가락로 ***(송파동),5675.0,한양동물병원,2022-06-16 14:46,I,2022-07-02 17:34,,209960.6699,444566.3446,동물위탁관리업,동물위탁관리업,0,0
4306,동물위탁관리업,02_03_10_P,3080000,3.08e+17,2019-05-09,,1,영업/정상,0,정상,,,,,02-946-0011,0.0,,서울특별시 강북,"서울특별시 강북구 삼양로**길 **, ***동 ***호 (미아동, 현대성우아파트)",1201.0,아이사랑 동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,201882.0268,457207.4598,동물위탁관리업,동물위탁관리업,0,0
4307,동물위탁관리업,02_03_10_P,3080000,3.08e+17,2019-07-18,,1,영업/정상,0,정상,,,,,980-9589,0.0,,서울특별시 강북,"서울특별시 강북구 오현로 **, ***동 *층 *호 (미아동, 꿈의숲 롯데캐슬)",1232.0,coco puppy,2022-04-28 18:10,I,2022-07-02 17:34,,203160.4947,457237.2608,동물위탁관리업,동물위탁관리업,0,0
4308,동물위탁관리업,02_03_10_P,3080000,3.08e+17,2020-02-10,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강북,서울특별시 강북구 삼양로 *** (수유동),1116.0,멍멍이발소,2022-04-28 18:10,I,2022-07-02 17:34,,201519.8422,458670.7918,동물위탁관리업,동물위탁관리업,0,0
4309,동물위탁관리업,02_03_10_P,3080000,3.08e+17,2020-02-21,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강북,"서울특별시 강북구 노해로*길 *-*, *층 (수유동)",1080.0,멍멍슈퍼,2022-04-28 18:10,I,2022-07-02 17:34,,201910.386,459486.389,동물위탁관리업,동물위탁관리업,0,0
4310,동물위탁관리업,02_03_10_P,3080000,3.08e+17,2020-05-22,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강북,"서울특별시 강북구 덕릉로 **, *층 (수유동)",1097.0,리독,2022-04-28 18:10,I,2022-07-02 17:34,,201298.6857,459049.7642,동물위탁관리업,동물위탁관리업,0,0
4311,동물위탁관리업,02_03_10_P,3080000,3.08e+17,2021-01-06,,1,영업/정상,0,정상,,,,,02-997-1777,0.0,,서울특별시 강북,"서울특별시 강북구 수유로 **, ***호 (수유동)",1081.0,왈왈미용실,2022-08-31 18:19,U,2022-09-02 2:40,,201678.3884,459236.7005,동물위탁관리업,동물위탁관리업,0,0
4312,동물위탁관리업,02_03_10_P,3080000,3.08e+17,2022-04-22,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강북,"서울특별시 강북구 도봉로 ***, *층 R***,R***,R***호 (수유동, 에피소드 수유 ***)",1073.0,GOLDEN DOG.S(골든독스),2022-10-12 11:05,U,2022-10-14 2:40,,202007.1392,459396.5536,동물위탁관리업,동물위탁관리업,0,0
4313,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2018-10-01,,1,영업/정상,0,정상,,,,,36611459,0.0,,서울특별시 강서,"서울특별시 강서구 화곡로**길 ***, ***호 (등촌동)",7564.0,곁에 있을개,2022-04-28 18:10,I,2022-07-02 17:34,,187701.3728,450259.4039,동물위탁관리업,동물위탁관리업,0,0
4314,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2018-10-01,,1,영업/정상,0,정상,,,,,20657582,0.0,,서울특별시 강서,"서울특별시 강서구 가로공원로 ***, 청파빌딩 *층 (화곡동)",7762.0,올스타동물의료센터,2022-04-28 18:10,I,2022-07-02 17:34,,185605.5187,448315.5443,동물위탁관리업,동물위탁관리업,0,0
4315,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2018-10-01,,1,영업/정상,0,정상,,,,,2661-7515,0.0,,서울특별시 강서,"서울특별시 강서구 마곡중앙*로 **, ***호 (마곡동, 마곡엠밸리**단지)",7629.0,마곡나무 동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,183968.9068,450822.831,동물위탁관리업,동물위탁관리업,0,0
4316,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2018-10-08,,1,영업/정상,0,정상,,,,,2692-9290,0.0,,서울특별시 강서,서울특별시 강서구 까치산로 ** (화곡동),7677.0,시온동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,186436.5516,449230.2982,동물위탁관리업,동물위탁관리업,0,0
4317,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2018-10-15,,1,영업/정상,0,정상,,,,,26013123,0.0,,서울특별시 강서,"서울특별시 강서구 곰달래로**길 **, 상가 *층 (화곡동, 현대그린아파트)",7781.0,묘한호텔,2022-04-28 18:10,I,2022-07-02 17:34,,186622.1911,447544.5293,동물위탁관리업,동물위탁관리업,0,0
4318,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2018-11-08,,1,영업/정상,0,정상,,,,,02-6116-1775,0.0,,서울특별시 강서,"서울특별시 강서구 하늘길 **, 롯데몰 김포공항점 (방화동)",7505.0,몽몽이 펫뷰티,2022-04-28 18:10,I,2022-07-02 17:34,,182524.8238,451438.2509,동물위탁관리업,동물위탁관리업,L00,0
4319,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-02-28,,1,영업/정상,0,정상,,,,,02-3662-1207,0.0,,서울특별시 강서,"서울특별시 강서구 양천로 ***, *층 (염창동)",7540.0,강아지정류장,2022-04-28 18:10,I,2022-07-02 17:34,,188870.6639,449748.8076,동물위탁관리업,동물위탁관리업,0,0
4320,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-03-06,,1,영업/정상,0,정상,,,,,070-4062-0707,0.0,,서울특별시 강서,서울특별시 강서구 까치산로 ** (화곡동),7721.0,놀러오개,2022-04-28 18:10,I,2022-07-02 17:34,,186138.1355,448950.665,동물위탁관리업,동물위탁관리업,0,0
4321,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-03-21,,1,영업/정상,0,정상,,,,,070-7563-0304,0.0,,서울특별시 강서,"서울특별시 강서구 화곡로 ***-*, *층 (화곡동)",7711.0,멍멍이다방,2022-04-28 18:10,I,2022-07-02 17:34,,185338.2951,448698.122,동물위탁관리업,동물위탁관리업,0,0
4322,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-04-09,,1,영업/정상,0,정상,,,,,02-2064-0043,0.0,,서울특별시 강서,"서울특별시 강서구 공항대로 ***, 발산W타워 ***, ***호 (마곡동)",7806.0,펫티,2022-04-28 18:10,I,2022-07-02 17:34,,185104.2017,450725.7851,동물위탁관리업,동물위탁관리업,0,0
4323,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-04-22,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강서,"서울특별시 강서구 곰달래로**길 **, 지층 (화곡동)",7786.0,카카오독,2022-04-28 18:10,I,2022-07-02 17:34,,187849.0432,447626.0638,동물위탁관리업,동물위탁관리업,0,0
4324,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-05-20,,1,영업/정상,0,정상,,,,,02-2602-7652,0.0,,서울특별시 강서,"서울특별시 강서구 화곡로**길 ***, 상가 에이동 ***, ***호 (화곡동, 화곡푸르지오)",7703.0,스프링그루밍,2022-04-28 18:10,I,2022-07-02 17:34,,185034.347,449164.9725,동물위탁관리업,동물위탁관리업,0,0
4325,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-06-21,,1,영업/정상,0,정상,,,,,02-2668-8636,0.0,,서울특별시 강서,"서울특별시 강서구 마곡서로 ***, 마곡센트럴타워Ⅱ ***, ***호 (마곡동)",7788.0,아임멍,2022-04-28 18:10,I,2022-07-02 17:34,,184507.8915,451772.4997,동물위탁관리업,동물위탁관리업,0,0
4326,동물위탁관리업,02_03_10_P,3150000,3.15e+17,2019-07-11,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강서,"서울특별시 강서구 공항대로**길 **, 태선빌딩 (염창동)",7560.0,순독살롱,2022-04-28 18:10,I,2022-07-02 17:34,,188313.7096,449763.8651,동물위탁관리업,동물위탁관리업,0,0
4327,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-09,,1,영업/정상,0,정상,,,,,25357579,0.0,,서울특별시 서초,"서울특별시 서초구 잠원로 ***, 한강상가 ***호 (잠원동, 한강아파트)",6514.0,리즈동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,201267.8678,446565.0287,동물위탁관리업,동물위탁관리업,0,0
4328,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-11,,1,영업/정상,0,정상,,,,,234447507,0.0,,서울특별시 서초,"서울특별시 서초구 강남대로 ***-*, 호림빌딩 (반포동)",6536.0,라파엘동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,201866.2719,445173.2758,동물위탁관리업,동물위탁관리업,0,0
4329,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-13,,1,영업/정상,0,정상,,,,,234818080,0.0,,서울특별시 서초,"서울특별시 서초구 사평대로**길 *, 지하*층 (서초동)",6609.0,개랑놀아주는남자,2022-04-28 18:10,I,2022-07-02 17:34,,201931.5966,444583.128,동물위탁관리업,동물위탁관리업,0,0
4330,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-13,,1,영업/정상,0,정상,,,,,25773690,0.0,,서울특별시 서초,서울특별시 서초구 동산로 ** (양재동),6784.0,한동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,203997.6234,441078.1766,동물위탁관리업,동물위탁관리업,0,0
4331,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-10-13,,1,영업/정상,0,정상,,,,,234738275,0.0,,서울특별시 서초,"서울특별시 서초구 서초대로 ***, 삼보빌딩 (방배동)",6664.0,내방동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,199426.2302,442815.6671,동물위탁관리업,동물위탁관리업,0,0
4332,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-11-13,,1,영업/정상,0,정상,,,,,02-593-7575,0.0,,서울특별시 서초,"서울특별시 서초구 사평대로**길 *, 신화빌딩 *층 (반포동)",6576.0,이을반려동물케어센터,2022-04-28 18:10,I,2022-07-02 17:34,,199683.7659,444104.3816,동물위탁관리업,동물위탁관리업,0,0
4333,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-11-27,,1,영업/정상,0,정상,,,,,02-3476-7522,0.0,,서울특별시 서초,"서울특별시 서초구 반포대로 ***, 래미안퍼스티지 중심상가 ***,***호 (반포동)",6547.0,두리종합동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,200005.6264,444680.5217,동물위탁관리업,동물위탁관리업,0,0
4334,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2018-12-06,,1,영업/정상,0,정상,,,,,02-532-5119,0.0,,서울특별시 서초,"서울특별시 서초구 동광로 **, *층 (방배동)",6560.0,헤이븐동물병원 이수점,2022-04-28 18:10,I,2022-07-02 17:34,,198564.8624,443205.9668,동물위탁관리업,동물위탁관리업,0,0
4335,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2019-03-29,,1,영업/정상,0,정상,,,,,02-595-9001,0.0,,서울특별시 서초,"서울특별시 서초구 반포대로**길 **, *층 ***호 (반포동, 원일빌라)",6578.0,마이펫스토리 (MY PET STORY),2022-04-28 18:10,I,2022-07-02 17:34,,199990.866,443916.0995,동물위탁관리업,동물위탁관리업,0,0
4336,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2019-05-22,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 서초,"서울특별시 서초구 양재천로 ***, 까사미아 *층 (양재동)",6746.0,야옹아 멍멍해봐 양재점,2022-04-28 18:10,I,2022-07-02 17:34,,203690.03,441934.9,동물위탁관리업,동물위탁관리업,0,0
4337,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2019-06-11,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 서초,"서울특별시 서초구 강남대로**길 **, *층 ***호 (서초동)",6729.0,내품에 강아지,2022-04-28 18:10,I,2022-07-02 17:34,,202633.1456,442872.5054,동물위탁관리업,동물위탁관리업,0,0
4338,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2019-07-18,,1,영업/정상,0,정상,,,,,02-6949-3023,0.0,,서울특별시 서초,"서울특별시 서초구 강남대로**길 **, 제이디 빌딩 *,*층 (반포동)",6542.0,브이케어,2022-08-17 11:03,U,2022-08-19 2:40,,201907.1922,444731.4409,동물위탁관리업,동물위탁관리업,L00,0
4339,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2019-08-12,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 서초,"서울특별시 서초구 효령로 ***, *층 (서초동)",6721.0,헬로우도치,2022-04-28 18:10,I,2022-07-02 17:34,,201595.1587,442578.6633,동물위탁관리업,동물위탁관리업,0,0
4340,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2019-08-20,,1,영업/정상,0,정상,,,,,02-3471-0075,0.0,,서울특별시 서초,"서울특별시 서초구 사임당로 ***, 대한무지개종합상가 *층 ***호 (서초동)",6624.0,에이비씨(ABC)동물병원,2022-04-28 18:10,I,2022-07-02 17:34,,202216.05,443352.0246,동물위탁관리업,동물위탁관리업,0,0
4341,동물위탁관리업,02_03_10_P,3210000,3.21e+17,2019-08-22,,1,영업/정상,0,정상,,,,,02-535-0428,0.0,,서울특별시 서초,"서울특별시 서초구 동작대로 ***, 목은빌딩 *층 (방배동)",6554.0,메르시몬시앙,2022-04-28 18:10,I,2022-07-02 17:34,,198449.9149,443796.2067,동물위탁관리업,동물위탁관리업,0,0
4342,동물위탁관리업,02_03_10_P,3220000,3.22e+17,2018-04-24,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강남,"서울특별시 강남구 역삼로**길 **, H 복합빌딩 *층 (대치동)",6184.0,캣틀리에,2022-05-23 13:53,U,2022-07-02 17:34,,205183.5433,444766.8051,동물위탁관리업,동물위탁관리업,0,0
4343,동물위탁관리업,02_03_10_P,3220000,3.22e+17,2018-05-18,,1,영업/정상,0,정상,,,,,02-554-2010,0.0,,서울특별시 강남,"서울특별시 강남구 봉은사로***길 **, 동화빌딩 *층 (삼성동)",6170.0,퍼피스쿨,2022-04-28 18:10,I,2022-07-02 17:34,,205401.1467,445724.8101,동물위탁관리업,동물위탁관리업,0,0
4344,동물위탁관리업,02_03_10_P,3220000,3.22e+17,2018-05-23,,1,영업/정상,0,정상,,,,,02-549-3595,0.0,,서울특별시 강남,"서울특별시 강남구 논현로***길 **, 스페이스모노빌딩 *층 (논현동)",6118.0,하이멍그라미,2022-11-21 17:53,U,2022-11-23 2:40,,202336.9095,445123.9089,동물위탁관리업,동물위탁관리업,0,0
4493,동물위탁관리업,02_03_10_P,3120000,3.12e+17,2018-04-19,,1,영업/정상,0,정상,,,,,02-363-0931,0.0,,서울특별시 서대문,서울특별시 서대문구 독립문로 ** (옥천동),3734.0,스타일나개,2022-04-28 18:10,I,2022-07-02 17:34,,196497.4254,451940.5931,동물위탁관리업,동물위탁관리업,0,0
4494,동물위탁관리업,02_03_10_P,3120000,3.12e+17,2018-10-23,,1,영업/정상,0,정상,,,,,02-303-7959,0.0,,서울특별시 서대문,서울특별시 서대문구 가좌로 ** (홍은동),3659.0,은퇴한 수의사의 저택,2022-04-28 18:10,I,2022-07-02 17:34,,193612.878,453109.21,동물위탁관리업,동물위탁관리업,L00,0
4495,동물위탁관리업,02_03_10_P,3120000,3.12e+17,2019-03-12,,1,영업/정상,0,정상,,,,,02-2088-5080,0.0,,서울특별시 서대문,"서울특별시 서대문구 간호대로 **, 지층 (홍제동)",3619.0,mummui(멈무이),2022-04-28 18:10,I,2022-07-02 17:34,,195276.269,454963.0902,동물위탁관리업,동물위탁관리업,0,0
4496,동물위탁관리업,02_03_10_P,3120000,3.12e+17,2019-05-02,,1,영업/정상,0,정상,,,,,7044069090,0.0,,서울특별시 서대문,"서울특별시 서대문구 홍제내*나길 *, 삼정교회 *층 (홍제동)",3642.0,카페 곳,2022-04-28 18:10,I,2022-07-02 17:34,,194314.6724,453616.4737,동물위탁관리업,동물위탁관리업,0,0
